book_id,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count
9388,6478964,9780006478970.0,John Sandford,1994.0,Night Prey,"Night Prey (Lucas Davenport, #6)",eng,4.14,11975
9389,61043532,9780061043540.0,Dorothy L. Sayers,1926.0,Clouds of Witness,"Clouds of Witness (Lord Peter Wimsey, #2)",eng,4.04,12013
9390,778324826,9780778324830.0,Stephanie Bond,2006.0,Body Movers ,"Body Movers (Body Movers, #1)",eng,3.84,10719
9392,812995341,9780812995340.0,George Saunders,2017.0,Lincoln in the Bardo,Lincoln in the Bardo,eng,3.93,20373
9393,399156828,9780399156820.0,William Gibson,2010.0,Zero History,"Zero History (Blue Ant, #3)",eng,3.93,10394
9394,1935089447,9781935089440.0,Chelsea Fine,2011.0,Sophie & Carter,Sophie & Carter,eng,3.83,11849
9395,385733143,9780385733140.0,Louis Sachar,2006.0,Small Steps,"Small Steps (Holes, #2)",eng,3.69,11837
9396,1847445209,9781847445210.0,Alex Marwood,2008.0,The Wicked Girls,The Wicked Girls,eng,3.48,9180
9397,441011136,9780441011130.0,Simon R. Green,2003.0,Agents of Light and Darkness,"Agents of Light and Darkness (Nightside, #2)",eng,4.0,12827
9398,1857988361,9781857988370.0,John Brunner,1968.0,Stand on Zanzibar,Stand on Zanzibar,eng,3.96,11021
9399,038534385X,9780385343860.0,Gwen Cooper,2009.0,Homer's Odyssey ,Homer's Odyssey,en-US,4.18,9907
9400,7120710,9780007120710.0,Agatha Christie,1940.0,Sad Cypress,"Sad Cypress (Hercule Poirot, #21)",eng,3.83,12538
9401,1595328912,9781595328920.0,"Michael Dante DiMartino, Bryan Konietzko",2006.0,Avatar: Last Airbender v. 1 (Avatar (Graphic Novels)),Avatar Volume 1: The Last Airbender (Avatar #1),eng,4.52,8261
9402,340796189,9780340796180.0,Enid Blyton,1942.0,Five Go to Smuggler's Top,"Five Go to Smuggler's Top (Famous Five, #4)",eng,4.03,10441
9403,440210690,9780440210700.0,Sara Paretsky,1982.0,Indemnity Only,"Indemnity Only (V.I. Warshawski, #1)",eng,3.89,11954
9404,340796170,9780340796180.0,Enid Blyton,1944.0,Five Run Away Together,"Five Run Away Together (Famous Five, #3)",en-US,4.03,10698
9405,751505544,9780751505540.0,Danielle Steel,1977.0,The Promise,The Promise,en-US,3.93,9836
9406,345480260,9780345480260.0,Fannie Flagg,2004.0,A Redbird Christmas,A Redbird Christmas,eng,3.86,11101
9407,553248642,9780553248650.0,Leon Uris,1984.0,The Haj,The Haj,eng,3.99,10060
9408,451451805,9780451451800.0,Guy Gavriel Kay,1986.0,The Darkest Road,"The Darkest Road (The Fionavar Tapestry, #3)",eng,4.18,11755
9410,345537262,9780345537260.0,"George R.R. Martin, Gardner R. Dozois, Joe Abercrombie, Gillian Flynn, Matthew Hughes, Joe R. Lansdale, Michael Swanwick, David  Ball, Carrie Vaughn, Scott Lynch, Bradley Denton, Cherie Priest, Daniel Abraham, Paul Cornell, Steven Saylor, Garth Nix, Walter Jon Williams, Phyllis Eisenstein, Lisa Tuttle, Neil Gaiman, Connie Willis, Patrick Rothfuss",2014.0,Rogues,Rogues,eng,3.86,10135
9414,440246113,9780440246110.0,Lara Adrian,2011.0,Deeper than Midnight,"Deeper Than Midnight (Midnight Breed, #9)",en-US,4.29,16679
9415,451463722,9780451463720.0,Faith Hunter,2011.0,Mercy Blade,"Mercy Blade (Jane Yellowrock, #3)",eng,4.21,14856
9417,525477543,9780525477550.0,Judy Schachner,2006.0,Skippyjon Jones in Mummy Trouble (Skippyjon Jones),"Skippyjon Jones in Mummy Trouble (Skippyjon Jones, #3)",en-US,4.25,11076
9418,307273601,9780307273600.0,Mason Currey,2013.0,Daily Rituals: How Artists Work,Daily Rituals: How Artists Work,eng,3.66,8565
9419,1414336063,9781414336060.0,"Kevin Malarkey, Alex Malarkey",2010.0,The Boy Who Came Back from Heaven,"The Boy Who Came Back from Heaven: A Remarkable Account of Miracles, Angels, and Life beyond This World",eng,3.89,8945
9421,719569516,9780719569520.0,Jacqueline Winspear,2008.0,An Incomplete Revenge,"An Incomplete Revenge (Maisie Dobbs, #5)",en-GB,4.09,11579
9422,385538510,9780385538510.0,Jennifer McMahon,2015.0,The Night Sister,The Night Sister,eng,3.67,10219
9424,441011241,9780441011250.0,Ursula K. Le Guin,2001.0,Tales from Earthsea,"Tales from Earthsea (Earthsea Cycle, #5)",eng,4.0,11530
9425,1594487480,9781594487480.0,"Juan Gabriel Vásquez, Anne McLean",2011.0,El ruido de las cosas al caer,The Sound of Things Falling,eng,3.74,6113
9427,345545966,9780345545960.0,Dean Koontz,2015.0,Ashley Bell,Ashley Bell,eng,3.59,8118
9428,000224618X,9780002246190.0,"William Gibson, Terry Bisson",1981.0,Johnny Mnemonic,Johnny Mnemonic,en-US,3.75,9564
9429,553568019,9780553568010.0,Michael A. Stackpole,1996.0,Rogue Squadron,"Rogue Squadron (Star Wars: X-Wing, #1)",en-GB,4.02,11405
9431,399154388,9780399154390.0,Clive Cussler,2007.0,The Chase,"The Chase (Isaac Bell, #1)",en-US,3.92,10998
9432,014303653X,9780143036530.0,"Neil Postman, Andrew Postman",1985.0,Amusing Ourselves to Death: Public Discourse in the Age of Show Business,Amusing Ourselves to Death: Public Discourse in the Age of Show Business,eng,4.14,9736
9433,345419588,9780345419580.0,Anne McCaffrey,1986.0,"Nerilka's Story (Pern: Dragonriders of Pern, #5)","Nerilka's Story (Pern, #8)",eng,3.78,12936
9435,670913502,9780670913500.0,Lynley Dodd,1983.0,Hairy Maclary from Donaldson's Dairy,Hairy Maclary from Donaldson's Dairy,eng,4.28,11051
9436,307393844,9780307393840.0,"Pattie Boyd, Penny Junor",2007.0,Wonderful Tonight: An Autobiography,Wonderful Tonight,en-US,3.65,8254
9437,393346773,9780393346770.0,Ann Hood,2013.0,The Obituary Writer,The Obituary Writer,eng,3.7,5178
9438,1905294425,9781905294430.0,"Roderick Gordon, Brian  Williams",2007.0,Tunnels,"Tunnels (Tunnels, #1)",en-CA,3.57,11678
9439,316013315,9780316013310.0,Bob Spitz,2005.0,The Beatles: The Biography,The Beatles: The Biography,en-US,4.13,8120
9441,785122451,9780785122460.0,"Greg Pak, Aaron Lopresti, Carlo Pagulayan, Juan Santacruz, Gary Frank, Takeshi Miyazawa",2007.0,Hulk: Planet Hulk,The Incredible Hulk: Planet Hulk,eng,4.23,8680
9443,1573451991,9781573451990.0,Dean Hughes,1997.0,"Rumors of War (Children of the Promise, Vol 1)","Rumors of War (Children of the Promise, #1)",en-US,4.25,9995
9444,8756795459,9788756795460.0,Jussi Adler-Olsen,2010.0,Journal 64,"Journal 64 (Afdeling Q, #4)",dan,4.04,5044
9446,7345631,9780007345630.0,Lindsey Kelk,2011.0,The Single Girl's To-Do List,The Single Girl's To-Do List,eng,3.94,9829
9447,1857232526,9781857232520.0,"Arthur C. Clarke, Gentry Lee",1993.0,Rama Revealed: The Ultimate Encounter,"Rama Revealed (Rama, #4)",eng,3.72,9015
9448,1936305380,9781936305380.0,Alice Clayton,2010.0,The Redhead Revealed,"The Redhead Revealed (Redhead, #2)",eng,4.2,15464
9450,006156155X,9780061561560.0,Garth Nix,2014.0,Clariel: The Lost Abhorsen,"Clariel (Abhorsen, #4)",eng,3.79,10616
9451,006074068X,9780060740690.0,Donna Leon,1992.0,Death at La Fenice,"Death at La Fenice (Commissario Brunetti, #1)",en-US,3.81,11705
9452,99366614,9780099366610.0,James Ellroy,1988.0,The Big Nowhere,"The Big Nowhere (L.A. Quartet, #2)",eng,4.11,9249
9456,345339258,9780345339260.0,Virginia M. Axline,1964.0,Dibs in Search of Self: Personality Development in Play Therapy,Dibs in Search of Self,en-US,4.13,8905
9457,1595324097,9781595324090.0,"Natsuki Takaya, Alethea Nibley, Athena Nibley",2004.0,フルーツバスケット 14,"Fruits Basket, Vol. 14",en-US,4.46,13072
9458,785165630,9780785165640.0,"Matt Fraction, David Aja, Francesco Francavilla, Steve Lieber, Jesse Hamm, Annie Wu, Matt Hollingsworth, Chris Eliopoulos",2013.0,"Hawkeye, Volume 2: Little Hits","Hawkeye, Volume 2: Little Hits",eng,4.27,15547
9460,349102627,9780349102630.0,Bohumil Hrabal,1976.0,Příliš hlučná samota,Too Loud a Solitude,eng,4.17,5468
9461,61119067,9780061119060.0,"Lemony Snicket, Brett Helquist",2006.0,"The Complete Wreck (A Series of Unfortunate Events, Books 1-13)",A Series of Unfortunate Events Box: The Complete Wreck (Books 1-13),en-GB,4.28,11240
9463,553293427,9780553293420.0,Isaac Asimov,1950.0,Pebble in the Sky,Pebble in the Sky (Galactic Empire #3),eng,3.85,11335
9464,373773552,9780373773560.0,Kristan Higgins,2009.0,Too Good To Be True,Too Good to Be True,eng,3.9,14745
9465,078510786X,9780785107870.0,"Brian Michael Bendis, Mark Bagley",2001.0,"Ultimate Spider-Man, Volume 1: Power and Responsibility","Ultimate Spider-Man, Volume 1: Power and Responsibility",eng,4.06,10462
9468,425189864,9780425189860.0,John Sandford,2002.0,Mortal Prey,"Mortal Prey (Lucas Davenport, #13)",en-US,4.2,11272
9469,1572703857,9781572703860.0,"Agatha Christie, Hugh Fraser",1940.0,"One, Two, Buckle My Shoe","One, Two, Buckle My Shoe (Hercule Poirot, #22)",eng,3.74,11285
9470,553499165,9780553499160.0,"Amie Kaufman, Jay Kristoff, Marie Lu",2016.0,Gemina,"Gemina (The Illuminae Files, #2)",eng,4.56,10960
9471,60094893,9780060094900.0,Chris Crutcher,1993.0,Staying Fat for Sarah Byrnes,Staying Fat for Sarah Byrnes,en-US,3.94,11544
9472,143039326,9780143039330.0,"R.D. Blackmore, Michelle Allen",1869.0,Lorna Doone: A Romance of Exmoor,Lorna Doone,eng,3.71,11716
9473,8408057235,9788408057240.0,Paulo Coelho,1994.0,Maktub,Maktub,spa,3.41,5902
9475,1595540075,9781595540070.0,Ted Dekker,2008.0,Adam,Adam,eng,3.93,9903
9476,1572703938,9781572703930.0,"Agatha Christie, Robin Bailey",1963.0,The Clocks,"The Clocks (Hercule Poirot, #34)",eng,3.71,12335
9477,006212255X,9780062122550.0,Jennifer McMahon,2013.0,The one I left behind,The One I Left Behind,en-US,3.76,10266
9478,014095144X,9780140951450.0,Benjamin Hoff,1992.0,Tao of Pooh and Te of Piglet Boxed Set,Tao of Pooh and Te of Piglet Boxed Set,eng,4.15,8206
9479,1927925169,9781927925160.0,"Stacy King, SunNeko Lee, Crystal S. Chan, Victor Hugo",2014.0,Manga Classics: Les Misérables,Manga Classics: Les Misérables,eng,4.1,6691
9480,786943408,9780786943400.0,R.A. Salvatore,2007.0,The Orc King,"The Orc King (Forgotten Realms: Transitions, #1; Legend of Drizzt, #17)",en-US,4.11,9012
9481,345419383,9780345419380.0,Anne McCaffrey,1994.0,The Dolphins of Pern,"The Dolphins of Pern (Pern, #13)",eng,3.94,12938
9483,1400031001,9781400031010.0,William  Boyd,2002.0,Any Human Heart,Any Human Heart,en-GB,4.26,8365
9484,1444736930,9781444736940.0,John Grisham,2010.0,The Abduction,"The Abduction (Theodore Boone, #2)",eng,3.76,9346
9487,2081246333,9782081246330.0,Michel Houellebecq,2010.0,La Carte et le territoire,La Carte et le territoire,fre,3.93,5631
9488,399164448,9780399164450.0,J.D. Robb,2014.0,Festive in Death,"Festive in Death (In Death, #39)",eng,4.26,9784
9489,689857705,9780689857710.0,Alex   Sanchez,2001.0,Rainbow Boys,"Rainbow Boys (Rainbow Trilogy, #1)",eng,3.85,11146
9491,006077407X,9780060774070.0,Lynsay Sands,2006.0,A Bite to Remember,A Bite to Remember (Argeneau #5),eng,4.23,16516
9492,1250024102,9781250024110.0,"Lars Kepler, Laura A. Wideburg",2010.0,Paganinikontraktet,"The Nightmare (Joona Linna, #2)",en-US,3.78,6917
9493,051512608X,9780515126080.0,Nora Roberts,1998.0,The Reef,The Reef,en-US,3.89,13932
9494,451199901,9780451199900.0,Agatha Christie,1952.0,They Do it with Mirrors,"They Do It with Mirrors (Miss Marple, #6)",eng,3.74,13214
9495,1449401163,9781449401160.0,Matthew Inman,2010.0,5 Very Good Reasons to Punch a Dolphin in the Mouth (and Other Useful Guides),5 Very Good Reasons to Punch a Dolphin in the Mouth and Other Useful Guides,eng,4.11,9469
9496,307119483,9780307119480.0,Mercer Mayer,1987.0,Just a Mess (Look-Look),Just a Mess (Little Critter),eng,4.23,10772
9498,044024160X,9780440241610.0,Conn Iggulden,2006.0,The Gods of War,"The Gods of War (Emperor, #4)",en-US,4.29,8984
9500,312656289,9780312656290.0,Alexandra Adornetto,2012.0,Heaven,"Heaven (Halo, #3)",eng,3.91,14520
9501,62318470,9780062318470.0,Cynthia Hand,2015.0,The Last Time We Say Goodbye,The Last Time We Say Goodbye,eng,4.11,11063
9503,345436830,9780345436830.0,Anne Rice,2005.0,Christ the Lord: Out of Egypt,"Out of Egypt (Christ the Lord, #1)",eng,3.56,10729
9504,356508366,9780356508370.0,N.K. Jemisin,2016.0,The Obelisk Gate,"The Obelisk Gate (The Broken Earth, #2)",eng,4.36,9481
9505,1782115080,9781782115080.0,Matt Haig,2015.0,Reasons To Stay Alive ,Reasons to Stay Alive,eng,4.17,11307
9506,307272095,9780307272100.0,A.S. Byatt,2009.0,The Children's Book,The Children's Book,eng,3.66,10985
9508,515124648,9780515124640.0,Susanna Kearsley,1997.0,The Shadowy Horses,The Shadowy Horses,eng,3.92,10640
9509,64408337,9780064408330.0,Jack Gantos,1998.0,Joey Pigza Swallowed the Key (Joey Pigza Books),"Joey Pigza Swallowed the Key (Joey Pigza, #1)",eng,3.74,12985
9510,1427206058,9781427206050.0,"Jacqueline Winspear, Orlagh Cassidy",2009.0,Among the Mad,"Among the Mad (Maisie Dobbs, #6)",eng,4.1,11363
9513,143035363,9780143035370.0,Helen Fielding,2003.0,Olivia Joules And The Overactive Imagination,Olivia Joules and the Overactive Imagination,en-US,3.1,10687
9515,385528086,9780385528080.0,Jonathan L. Howard,2009.0,Johannes Cabal the Necromancer,"Johannes Cabal the Necromancer (Johannes Cabal, #1)",eng,3.94,10603
9516,60586370,9780060586380.0,Ann-Marie MacDonald,2003.0,The Way the Crow Flies,The Way the Crow Flies,en-US,4.08,10227
9518,525951369,9780525951360.0,Timothy J. Keller,2009.0,"Counterfeit Gods: The Empty Promises of Money, Sex, and Power, and the Only Hope That Matters","Counterfeit Gods: The Empty Promises of Money, Sex, and Power, and the Only Hope that Matters",eng,4.32,8783
9520,1476706123,9781476706120.0,Jason  Matthews,2013.0,Red Sparrow,Red Sparrow (Red Sparrow Trilogy #1),eng,4.02,6998
9521,747598681,9780747598690.0,Ben Macintyre,2010.0,Operation Mincemeat: The True Spy Story That Changed the Course of World War II,Operation Mincemeat: How a Dead Man and a Bizarre Plan Fooled the Nazis and Assured an Allied Victory,eng,3.95,8112
9522,425208133,9780425208140.0,"Dick Winters, Cole C. Kingseed",2006.0,Beyond Band of Brothers: The War Memoirs of Major Dick Winters,Beyond Band of Brothers: The War Memoirs of Major Dick Winters,eng,4.24,9712
9523,385538030,9780385538040.0,Chuck Palahniuk,2014.0,Beautiful You,Beautiful You,eng,2.98,8507
9524,671004239,9780671004230.0,Richard Paul Evans,1998.0,The Locket,"The Locket (The Locket, #1)",en-US,4.1,10147
9525,812508424,9780812508420.0,Glen Cook,1984.0,Shadows Linger,"Shadows Linger (The Chronicles of the Black Company, #2)",en-US,4.15,10975
9527,316197084,9780316197080.0,Jennifer Rush,2013.0,Altered,"Altered (Altered, #1)",en-CA,4.04,15692
9528,399170871,9780399170870.0,J.D. Robb,2015.0,Obsession in Death,"Obsession in Death (In Death, #40)",eng,4.33,9565
9530,312939167,9780312939170.0,M.C. Beaton,1992.0,Agatha Raisin and the Quiche of Death,"The Quiche of Death (Agatha Raisin, #1)",eng,3.75,10925
9531,300107897,9780300107890.0,Richard Siken,2005.0,Crush,Crush,eng,4.33,11597
9532,140350411,9780140350420.0,"L. Frank Baum, David McKee",1904.0,"Marvelous Land of Oz, The","The Marvelous Land of Oz (Oz, #2)",eng,3.82,11402
9533,802141900,9780802141900.0,Sherman Alexie,1995.0,Reservation Blues,Reservation Blues,eng,3.98,9919
9536,1598160230,9781598160240.0,"Natsuki Takaya, Alethea Nibley, Athena Nibley",2004.0,フルーツバスケット 15,"Fruits Basket, Vol. 15",en-US,4.45,12888
9537,91933684,9780091933680.0,Yotam Ottolenghi,2010.0,Plenty,Plenty,eng,4.32,8023
9538,1596060204,9781596060200.0,John Scalzi,2004.0,Agent to the stars,Agent to the Stars,eng,3.91,10086
9539,615651011,9780615651020.0,Terry Goodkind,2012.0,The First Confessor,"The First Confessor (The Legend of Magda Searus, #1)",eng,4.19,9311
9542,60835273,9780060835280.0,Louise Erdrich,1985.0,The Beet Queen,The Beet Queen,en-US,3.89,10495
9544,440993717,9780440993710.0,"Morton Rhue, Todd Strasser",1981.0,The Wave,The Wave,eng,3.54,9392
9545,425174409,9780425174400.0,Helen Hooven Santmyer,1982.0,"""...And Ladies of the Club""",And Ladies of the Club,en-US,4.12,10177
9546,61779784,9780061779790.0,Christopher Moore,2015.0,Secondhand Souls,"Secondhand Souls (Grim Reaper, #2)",eng,3.92,7925
9547,1476763127,9781476763120.0,"Mary Higgins Clark, Alafair Burke",2014.0,The Cinderella Murder ,"The Cinderella Murder (Under Suspicion, #2)",eng,3.81,8641
9549,140445501,9780140445500.0,"François Rabelais, M.A. Screech",1532.0,La vie de Gargantua et de Pantagruel,Gargantua and Pantagruel,eng,3.71,10379
9550,140130821X,9781401308220.0,George Carlin,2004.0,When Will Jesus Bring the Pork Chops?,When Will Jesus Bring the Pork Chops?,en-US,3.84,9139
9552,1847679447,9781847679440.0,Glen Duncan,2011.0,The Last Werewolf,"The Last Werewolf (The Last Werewolf, #1)",eng,3.47,10986
9553,1612629415,9781612629410.0,"Hajime Isayama, Hikaru Suruga, Gan Sunaaku",2014.0,進撃の巨人 悔いなき選択 1,"Attack on Titan: No Regrets, Volume 01",eng,4.52,9032
9554,080507774X,9780805077740.0,Thomas Frank,2004.0,What's the Matter with Kansas? How Conservatives Won the Heart of America,What's the Matter with Kansas? How Conservatives Won the Heart of America,en-US,3.83,9003
9556,446616427,9780446616420.0,Carrie Vaughn,2006.0,Kitty Goes to Washington,"Kitty Goes to Washington (Kitty Norville, #2)",eng,3.87,16725
9559,743525876,9780743525880.0,"Stephen King, Josh Hamilton",2000.0,Riding the Bullet,Riding the Bullet,eng,3.6,9809
9561,688104649,9780688104640.0,"Nikolai Gogol, Kevin Hawkes",1836.0,Нос,The Nose,eng,3.92,10202
9562,446618756,9780446618760.0,Carrie Vaughn,2008.0,Kitty and the Silver Bullet,"Kitty and the Silver Bullet (Kitty Norville, #4)",eng,3.99,15300
9563,942299795,9780942299790.0,"Guy Debord, Donald Nicholson-Smith",1967.0,La Société du Spectacle,The Society of the Spectacle,eng,4.04,9309
9564,078683661X,9780786836610.0,Charlie Higson,2005.0,SilverFin,"SilverFin (Young Bond, #1)",eng,3.8,10189
9566,1417642165,9781417642170.0,Bill Watterson,1992.0,Attack of the Deranged Mutant Killer Monster Snow Goons: A Calvin and Hobbes Collection,Attack of the Deranged Mutant Killer Monster Snow Goons,eng,4.72,9713
9567,374316414,9780374316420.0,Gennifer Albin,2012.0,Crewel,"Crewel (Crewel World, #1)",eng,3.74,14101
9569,62498533,9780062498530.0,Angie Thomas,2017.0,The Hate U Give,The Hate U Give,eng,4.62,32610
9573,670012254,9780670012250.0,Susane Colasanti,2012.0,Keep Holding On,Keep Holding On,en-US,3.85,11397
9574,571242448,9780571242440.0,P.D. James,2008.0,The Private Patient,The Private Patient (Adam Dalgliesh #14),eng,3.78,10461
9575,671876813,9780671876810.0,David Weber,1995.0,Flag in Exile,"Flag in Exile (Honor Harrington, #5)",eng,4.22,11587
9576,1584230703,9781584230700.0,"Marshall McLuhan, Quentin Fiore, Jerome Agel",1967.0,The medium is the massage,The Medium is the Massage,en-US,3.95,8351
9577,552139130,9780552139140.0,Anne McCaffrey,1993.0,The Chronicles of Pern: First Fall,"The Chronicles of Pern: First Fall (Pern, #12)",eng,4.02,11762
9578,1593070209,9781593070200.0,"Kentaro Miura, Jason DeAngelis",1990.0,ベルセルク 1,"Berserk, Vol. 1 (Berserk, #1)",eng,4.37,10362
9579,037570387X,9780375703870.0,Zadie Smith,2002.0,The Autograph Man,The Autograph Man,eng,3.14,8317
9583,373210272,9780373210280.0,Rachel Vincent,2010.0,My Soul to Steal,"My Soul to Steal (Soul Screamers, #4)",en-US,4.13,14593
9584,60531258,9780060531260.0,Julia Quinn,2006.0,On the Way to Wedding,"On the Way to the Wedding (Bridgertons, #8)",eng,3.83,16310
9586,184149593X,9781841495930.0,Trudi Canavan,2011.0,The Rogue,"The Rogue (Traitor Spy Trilogy, #2)",eng,4.02,9739
9587,156010860,9780156010860.0,"Thomas Merton, Robert Giroux, William H. Shannon",1948.0,The Seven Storey Mountain,The Seven Storey Mountain,en-US,4.16,9232
9588,1400043921,9781400043930.0,Jennifer Egan,2006.0,The Keep,The Keep,eng,3.43,9113
